Date,City,Temp_Mean_C,Precipitation_mm
2019-03-07,Chennai,28.9,0.0
2019-03-08,Chennai,28.5,0.0
2019-03-09,Chennai,28.0,1.2
2019-03-10,Chennai,28.1,0.2
2019-03-11,Chennai,27.7,0.0
2019-03-12,Chennai,27.3,0.0
2019-03-13,Chennai,26.9,0.0
2019-03-14,Chennai,26.9,0.0
2019-03-15,Chennai,27.1,0.0
2019-03-16,Chennai,27.2,0.0
2019-03-17,Chennai,27.1,1.0
2019-03-18,Chennai,27.3,0.0
2019-03-19,Chennai,27.8,0.0
2019-03-20,Chennai,27.9,0.0
2019-03-21,Chennai,27.7,0.0
2019-03-22,Chennai,28.3,0.0
2019-03-23,Chennai,28.4,0.0
2019-03-24,Chennai,28.2,0.0
2019-03-25,Chennai,28.0,0.0
2019-03-26,Chennai,28.2,0.0
2019-03-27,Chennai,27.6,0.0
2019-03-28,Chennai,28.2,0.0
2019-03-29,Chennai,28.6,0.0
2019-03-30,Chennai,28.7,0.0
2019-03-31,Chennai,29.2,0.0
2019-04-01,Chennai,29.2,0.0
2019-04-02,Chennai,28.8,0.0
2019-04-03,Chennai,28.5,0.0
2019-04-04,Chennai,28.9,0.0
2019-04-05,Chennai,28.7,0.1
2019-04-06,Chennai,29.1,0.0
2019-04-07,Chennai,29.3,0.0
2019-04-08,Chennai,29.6,0.1
2019-04-09,Chennai,29.6,0.2
2019-04-10,Chennai,29.7,0.0
2019-04-11,Chennai,29.4,0.0
2019-04-12,Chennai,29.6,0.0
2019-04-13,Chennai,29.4,0.0
2019-04-14,Chennai,29.3,0.0
2019-04-15,Chennai,29.1,0.0
2019-04-16,Chennai,29.4,0.0
2019-04-17,Chennai,30.1,0.0
2019-04-18,Chennai,30.3,0.0
2019-04-19,Chennai,30.1,1.8
2019-04-20,Chennai,30.3,0.1
2019-04-21,Chennai,30.4,0.5
2019-04-22,Chennai,30.4,0.0
2019-04-23,Chennai,30.3,0.0
2019-04-24,Chennai,29.7,0.0
2019-04-25,Chennai,29.8,0.0
2019-04-26,Chennai,30.2,0.0
2019-04-27,Chennai,30.5,0.0
2019-04-28,Chennai,30.2,0.0
2019-04-29,Chennai,30.5,0.2
2019-04-30,Chennai,30.8,0.0
2019-05-01,Chennai,31.5,0.7
2019-05-02,Chennai,32.5,0.0
2019-05-03,Chennai,32.4,0.0
2019-05-04,Chennai,32.0,0.0
2019-05-05,Chennai,31.3,0.0
2019-05-06,Chennai,31.5,0.0
2019-05-07,Chennai,31.8,0.0
2019-05-08,Chennai,32.5,0.0
2019-05-09,Chennai,32.7,0.0
2019-05-10,Chennai,31.8,0.0
2019-05-11,Chennai,30.9,0.0
2019-05-12,Chennai,30.3,0.0
2019-05-13,Chennai,30.2,0.0
2019-05-14,Chennai,30.4,0.0
2019-05-15,Chennai,30.8,0.0
2019-05-16,Chennai,30.7,0.0
2019-05-17,Chennai,30.8,0.0
2019-05-18,Chennai,30.5,0.0
2019-05-19,Chennai,30.4,0.0
2019-05-20,Chennai,30.4,0.0
2019-05-21,Chennai,30.4,0.0
2019-05-22,Chennai,30.4,0.0
2019-05-23,Chennai,30.7,0.0
2019-05-24,Chennai,30.6,0.1
2019-05-25,Chennai,31.1,0.0
2019-05-26,Chennai,31.5,0.0
2019-05-27,Chennai,31.2,0.0
2019-05-28,Chennai,31.4,0.0
2019-05-29,Chennai,31.6,0.0
2019-05-30,Chennai,31.2,0.1
2019-05-31,Chennai,30.7,2.0
2019-06-01,Chennai,31.9,0.0
2019-06-02,Chennai,32.2,0.0
2019-06-03,Chennai,31.7,0.0
2019-06-04,Chennai,31.3,0.0
2019-06-05,Chennai,30.6,0.3
2019-06-06,Chennai,30.7,0.0
2019-06-07,Chennai,30.9,0.0
2019-06-08,Chennai,31.7,0.1
2019-06-09,Chennai,32.8,0.0
2019-06-10,Chennai,33.2,0.0
2019-06-11,Chennai,32.0,0.0
2019-06-12,Chennai,32.9,0.0
2019-06-13,Chennai,33.0,0.3
2019-06-14,Chennai,32.9,0.1
2019-06-15,Chennai,32.5,0.0
2019-06-16,Chennai,32.8,0.1
2019-06-17,Chennai,32.9,0.0
2019-06-18,Chennai,31.7,0.0
2019-06-19,Chennai,32.5,0.1
2019-06-20,Chennai,32.2,1.2
2019-06-21,Chennai,30.9,1.0
2019-06-22,Chennai,31.5,1.7
2019-06-23,Chennai,30.2,1.1
2019-06-24,Chennai,29.7,1.1
2019-06-25,Chennai,29.5,7.9
2019-06-26,Chennai,28.2,27.0
2019-06-27,Chennai,29.6,5.5
2019-06-28,Chennai,30.2,4.1
2019-06-29,Chennai,31.8,0.1
2019-06-30,Chennai,31.6,0.1
2019-07-01,Chennai,30.9,0.2
2019-07-02,Chennai,31.1,0.7
2019-07-03,Chennai,31.1,1.0
2019-07-04,Chennai,31.6,0.5
2019-07-05,Chennai,31.2,1.0
2019-07-06,Chennai,31.3,0.0
2019-07-07,Chennai,31.7,0.0
2019-07-08,Chennai,31.6,0.0
2019-07-09,Chennai,31.5,1.2
2019-07-10,Chennai,29.8,0.1
2019-07-11,Chennai,30.0,0.3
2019-07-12,Chennai,29.4,1.9
2019-07-13,Chennai,29.6,0.8
2019-07-14,Chennai,29.5,0.3
2019-07-15,Chennai,29.5,1.7
2019-07-16,Chennai,29.6,0.0
2019-07-17,Chennai,29.9,0.5
2019-07-18,Chennai,29.6,10.0
2019-07-19,Chennai,28.5,2.0
2019-07-20,Chennai,29.3,2.4
2019-07-21,Chennai,29.8,3.4
2019-07-22,Chennai,27.0,11.5
2019-07-23,Chennai,27.2,11.0
2019-07-24,Chennai,29.0,4.9
2019-07-25,Chennai,28.7,2.9
2019-07-26,Chennai,28.5,4.8
2019-07-27,Chennai,28.8,0.9
2019-07-28,Chennai,28.9,1.6
2019-07-29,Chennai,29.1,0.0
2019-07-30,Chennai,29.2,0.0
2019-07-31,Chennai,29.6,0.0
2019-08-01,Chennai,29.7,0.0
2019-08-02,Chennai,29.3,0.2
2019-08-03,Chennai,29.9,0.0
2019-08-04,Chennai,30.0,0.3
2019-08-05,Chennai,28.8,6.8
2019-08-06,Chennai,30.1,0.6
2019-08-07,Chennai,30.1,3.2
2019-08-08,Chennai,30.2,2.0
2019-08-09,Chennai,30.7,0.0
2019-08-10,Chennai,30.8,1.0
2019-08-11,Chennai,30.0,0.3
2019-08-12,Chennai,30.4,0.1
2019-08-13,Chennai,29.7,13.1
2019-08-14,Chennai,29.2,5.1
2019-08-15,Chennai,29.0,1.8
2019-08-16,Chennai,29.4,5.4
2019-08-17,Chennai,27.9,25.5
2019-08-18,Chennai,27.5,21.0
2019-08-19,Chennai,27.7,12.3
2019-08-20,Chennai,28.2,10.4
2019-08-21,Chennai,28.7,6.3
2019-08-22,Chennai,28.1,0.1
2019-08-23,Chennai,28.6,1.2
2019-08-24,Chennai,28.5,1.9
2019-08-25,Chennai,29.0,0.1
2019-08-26,Chennai,29.2,1.0
2019-08-27,Chennai,29.2,0.3
2019-08-28,Chennai,29.0,0.0
2019-08-29,Chennai,29.4,3.4
2019-08-30,Chennai,29.3,2.5
2019-08-31,Chennai,28.8,0.6
2019-09-01,Chennai,28.1,3.3
2019-09-02,Chennai,28.2,2.4
2019-09-03,Chennai,28.6,0.8
2019-09-04,Chennai,28.3,2.7
2019-09-05,Chennai,29.3,0.0
2019-09-06,Chennai,29.8,2.5
2019-09-07,Chennai,29.8,0.4
2019-09-08,Chennai,30.1,0.5
2019-09-09,Chennai,29.4,5.7
2019-09-10,Chennai,28.6,12.9
2019-09-11,Chennai,28.3,4.1
2019-09-12,Chennai,28.2,7.0
2019-09-13,Chennai,28.1,2.8
2019-09-14,Chennai,28.2,3.5
2019-09-15,Chennai,28.2,2.8
2019-09-16,Chennai,28.2,21.3
2019-09-17,Chennai,26.9,6.8
2019-09-18,Chennai,26.9,27.4
2019-09-19,Chennai,26.5,31.9
2019-09-20,Chennai,27.3,10.2
2019-09-21,Chennai,28.0,4.1
2019-09-22,Chennai,27.8,8.4
2019-09-23,Chennai,27.6,2.3
2019-09-24,Chennai,27.4,4.4
2019-09-25,Chennai,27.0,11.6
2019-09-26,Chennai,27.8,2.3
2019-09-27,Chennai,27.7,0.8
2019-09-28,Chennai,27.5,0.3
2019-09-29,Chennai,27.4,3.5
2019-09-30,Chennai,27.2,3.1
2019-10-01,Chennai,27.8,0.9
2019-10-02,Chennai,27.9,1.4
2019-10-03,Chennai,28.1,0.9
2019-10-04,Chennai,27.8,1.6
2019-10-05,Chennai,27.7,1.1
2019-10-06,Chennai,27.9,1.5
2019-10-07,Chennai,28.1,1.6
2019-10-08,Chennai,27.7,2.5
2019-10-09,Chennai,27.9,0.3
2019-10-10,Chennai,28.3,0.2
2019-10-11,Chennai,28.0,0.8
2019-10-12,Chennai,28.3,1.2
2019-10-13,Chennai,28.3,1.4
2019-10-14,Chennai,28.1,3.9
2019-10-15,Chennai,27.0,17.5
2019-10-16,Chennai,26.6,10.1
2019-10-17,Chennai,26.4,12.6
2019-10-18,Chennai,26.8,7.2
2019-10-19,Chennai,26.7,5.8
2019-10-20,Chennai,26.4,15.5
2019-10-21,Chennai,25.7,20.9
2019-10-22,Chennai,24.8,17.7
2019-10-23,Chennai,27.2,3.6
2019-10-24,Chennai,25.9,17.0
2019-10-25,Chennai,27.5,1.3
2019-10-26,Chennai,27.4,9.4
2019-10-27,Chennai,27.4,0.5
2019-10-28,Chennai,27.1,7.4
2019-10-29,Chennai,26.2,21.5
2019-10-30,Chennai,25.6,33.6
2019-10-31,Chennai,26.2,7.7
2019-11-01,Chennai,26.9,2.2
2019-11-02,Chennai,27.3,1.0
2019-11-03,Chennai,27.2,1.0
2019-11-04,Chennai,27.1,0.0
2019-11-05,Chennai,26.9,0.0
2019-11-06,Chennai,27.2,0.0
2019-11-07,Chennai,27.0,0.5
2019-11-08,Chennai,27.8,0.3
2019-11-09,Chennai,27.7,1.4
2019-11-10,Chennai,27.2,1.1
2019-11-11,Chennai,26.8,0.0
2019-11-12,Chennai,27.5,0.5
2019-11-13,Chennai,27.6,2.0
2019-11-14,Chennai,26.1,12.1
2019-11-15,Chennai,25.9,8.5
2019-11-16,Chennai,26.7,4.2
2019-11-17,Chennai,26.4,5.0
2019-11-18,Chennai,26.9,4.1
2019-11-19,Chennai,26.6,1.4
2019-11-20,Chennai,25.8,20.5
2019-11-21,Chennai,26.4,7.8
2019-11-22,Chennai,26.3,6.0
2019-11-23,Chennai,25.8,6.5
2019-11-24,Chennai,26.7,0.2
2019-11-25,Chennai,26.1,10.9
2019-11-26,Chennai,26.3,3.5
2019-11-27,Chennai,26.4,4.9
2019-11-28,Chennai,25.9,10.6
2019-11-29,Chennai,26.7,4.8
2019-11-30,Chennai,25.7,24.8
2019-12-01,Chennai,25.2,43.5
2019-12-02,Chennai,26.5,10.9
2019-12-03,Chennai,27.2,0.3
2019-12-04,Chennai,26.9,1.1
2019-12-05,Chennai,26.7,0.1
2019-12-06,Chennai,26.3,0.2
2019-12-07,Chennai,25.2,7.6
2019-12-08,Chennai,26.0,2.5
2019-12-09,Chennai,26.0,0.4
2019-12-10,Chennai,25.8,0.7
2019-12-11,Chennai,25.4,0.2
2019-12-12,Chennai,26.1,0.2
2019-12-13,Chennai,26.1,3.7
2019-12-14,Chennai,25.8,5.0
2019-12-15,Chennai,26.0,1.1
2019-12-16,Chennai,25.5,4.1
2019-12-17,Chennai,26.2,0.3
2019-12-18,Chennai,26.1,1.2
2019-12-19,Chennai,26.4,0.3
2019-12-20,Chennai,26.2,0.0
2019-12-21,Chennai,25.9,0.0
2019-12-22,Chennai,25.8,0.1
2019-12-23,Chennai,25.4,0.0
2019-12-24,Chennai,25.3,8.8
2019-12-25,Chennai,26.1,1.4
2019-12-26,Chennai,25.1,0.0
2019-12-27,Chennai,25.1,0.0
2019-12-28,Chennai,25.8,0.2
2019-12-29,Chennai,25.3,1.4
2019-12-30,Chennai,25.0,2.9
2019-12-31,Chennai,25.1,4.9
2020-01-01,Chennai,25.0,6.6
2020-01-02,Chennai,25.5,2.3
2020-01-03,Chennai,26.1,1.6
2020-01-04,Chennai,26.4,0.4
2020-01-05,Chennai,26.1,5.3
2020-01-06,Chennai,25.6,4.0
2020-01-07,Chennai,26.0,2.2
2020-01-08,Chennai,25.4,0.1
2020-01-09,Chennai,24.6,0.0
2020-01-10,Chennai,25.1,0.0
2020-01-11,Chennai,25.2,0.0
2020-01-12,Chennai,25.0,2.0
2020-01-13,Chennai,24.3,0.1
2020-01-14,Chennai,23.9,0.0
2020-01-15,Chennai,25.2,0.0
2020-01-16,Chennai,25.4,0.0
2020-01-17,Chennai,25.3,2.2
2020-01-18,Chennai,25.9,10.7
2020-01-19,Chennai,26.2,0.0
2020-01-20,Chennai,25.7,0.0
2020-01-21,Chennai,25.7,0.0
2020-01-22,Chennai,26.1,0.0
2020-01-23,Chennai,25.9,0.1
2020-01-24,Chennai,24.1,0.0
2020-01-25,Chennai,23.3,0.0
2020-01-26,Chennai,23.5,0.0
2020-01-27,Chennai,24.5,0.0
2020-01-28,Chennai,25.7,0.0
2020-01-29,Chennai,25.8,0.0
2020-01-30,Chennai,25.3,0.0
2020-01-31,Chennai,25.7,0.0
2020-02-01,Chennai,26.6,0.0
2020-02-02,Chennai,26.4,0.0
2020-02-03,Chennai,26.0,0.0
2020-02-04,Chennai,26.0,1.0
2020-02-05,Chennai,25.9,0.0
2020-02-06,Chennai,25.6,0.0
2020-02-07,Chennai,26.5,0.0
2020-02-08,Chennai,26.5,0.0
2020-02-09,Chennai,26.7,0.8
2020-02-10,Chennai,26.8,0.0
2020-02-11,Chennai,26.4,0.2
2020-02-12,Chennai,26.7,0.5
2020-02-13,Chennai,26.3,0.0
2020-02-14,Chennai,25.5,0.0
2020-02-15,Chennai,24.9,0.0
2020-02-16,Chennai,25.1,0.0
2020-02-17,Chennai,25.3,0.0
2020-02-18,Chennai,25.2,0.0
2020-02-19,Chennai,25.7,0.0
2020-02-20,Chennai,25.9,0.0
2020-02-21,Chennai,26.4,0.0
2020-02-22,Chennai,27.0,0.3
2020-02-23,Chennai,26.8,0.8
2020-02-24,Chennai,26.5,0.0
2020-02-25,Chennai,27.1,0.1
2020-02-26,Chennai,27.2,0.4
2020-02-27,Chennai,27.2,0.2
2020-02-28,Chennai,27.0,0.3
2020-02-29,Chennai,26.8,0.5
2020-03-01,Chennai,26.8,0.2
2020-03-02,Chennai,26.4,0.0
2020-03-03,Chennai,27.0,0.0
2020-03-04,Chennai,26.8,0.0
2020-03-05,Chennai,27.2,0.0
2020-03-06,Chennai,27.5,0.6
2020-03-07,Chennai,27.6,0.7
2020-03-08,Chennai,27.2,0.2
2020-03-09,Chennai,26.9,0.0
2020-03-10,Chennai,27.3,0.0
2020-03-11,Chennai,26.9,0.0
2020-03-12,Chennai,27.4,0.0
2020-03-13,Chennai,27.5,0.0
2020-03-14,Chennai,27.5,0.0
2020-03-15,Chennai,27.7,0.0
2020-03-16,Chennai,28.2,0.0
2020-03-17,Chennai,27.8,0.0
2020-03-18,Chennai,27.7,0.0
2020-03-19,Chennai,28.1,0.0
2020-03-20,Chennai,27.8,0.0
2020-03-21,Chennai,28.1,0.0
2020-03-22,Chennai,28.2,0.0
2020-03-23,Chennai,28.0,0.0
2020-03-24,Chennai,27.9,0.0
2020-03-25,Chennai,27.8,0.0
2020-03-26,Chennai,28.1,0.0
2020-03-27,Chennai,27.8,0.0
2020-03-28,Chennai,27.3,0.0
2020-03-29,Chennai,27.6,0.0
2020-03-30,Chennai,27.1,0.0
2020-03-31,Chennai,27.5,0.0
2020-04-01,Chennai,28.0,0.0
2020-04-02,Chennai,28.5,0.0
2020-04-03,Chennai,28.8,0.0
2020-04-04,Chennai,28.6,0.0
2020-04-05,Chennai,29.3,1.0
2020-04-06,Chennai,29.4,1.3
2020-04-07,Chennai,29.3,0.6
2020-04-08,Chennai,29.6,0.8
2020-04-09,Chennai,29.3,1.5
2020-04-10,Chennai,29.0,0.1
2020-04-11,Chennai,29.0,0.3
2020-04-12,Chennai,28.3,0.0
2020-04-13,Chennai,28.2,0.0
2020-04-14,Chennai,28.2,0.0
2020-04-15,Chennai,28.7,0.0
2020-04-16,Chennai,28.9,0.0
2020-04-17,Chennai,29.6,0.0
2020-04-18,Chennai,29.5,0.2
2020-04-19,Chennai,29.7,0.2
2020-04-20,Chennai,29.6,0.2
2020-04-21,Chennai,29.5,0.0
2020-04-22,Chennai,29.6,0.2
2020-04-23,Chennai,29.8,0.0
2020-04-24,Chennai,30.1,0.2
2020-04-25,Chennai,30.6,0.0
2020-04-26,Chennai,30.0,0.5
2020-04-27,Chennai,30.1,2.9
2020-04-28,Chennai,30.0,0.9
2020-04-29,Chennai,29.8,0.0
2020-04-30,Chennai,29.9,0.3
2020-05-01,Chennai,30.3,0.0
2020-05-02,Chennai,30.4,0.0
2020-05-03,Chennai,30.3,0.0
2020-05-04,Chennai,29.9,0.0
2020-05-05,Chennai,30.1,0.0
2020-05-06,Chennai,30.2,0.0
2020-05-07,Chennai,30.3,0.2
2020-05-08,Chennai,30.4,0.2
2020-05-09,Chennai,30.5,0.0
2020-05-10,Chennai,30.2,0.0
2020-05-11,Chennai,30.3,0.3
2020-05-12,Chennai,29.3,1.0
2020-05-13,Chennai,30.0,0.0
2020-05-14,Chennai,30.2,0.2
2020-05-15,Chennai,30.4,0.7
2020-05-16,Chennai,30.9,0.1
2020-05-17,Chennai,30.7,0.0
2020-05-18,Chennai,32.1,0.4
2020-05-19,Chennai,34.1,0.1
2020-05-20,Chennai,34.1,0.0
2020-05-21,Chennai,32.9,0.0
2020-05-22,Chennai,32.3,0.0
2020-05-23,Chennai,31.3,0.0
2020-05-24,Chennai,30.9,0.2
2020-05-25,Chennai,30.7,0.1
2020-05-26,Chennai,30.7,1.1
2020-05-27,Chennai,31.2,0.2
2020-05-28,Chennai,31.7,0.0
2020-05-29,Chennai,31.7,0.0
2020-05-30,Chennai,31.0,0.0
2020-05-31,Chennai,30.8,0.0
2020-06-01,Chennai,31.1,0.0
2020-06-02,Chennai,30.9,0.7
2020-06-03,Chennai,31.3,0.0
2020-06-04,Chennai,31.6,0.0
2020-06-05,Chennai,31.9,0.7
2020-06-06,Chennai,31.3,2.2
2020-06-07,Chennai,31.9,0.0
2020-06-08,Chennai,32.0,0.1
2020-06-09,Chennai,31.4,0.0
2020-06-10,Chennai,30.8,0.8
2020-06-11,Chennai,30.0,1.2
2020-06-12,Chennai,31.4,0.0
2020-06-13,Chennai,31.2,0.7
2020-06-14,Chennai,31.6,0.7
2020-06-15,Chennai,32.4,1.9
2020-06-16,Chennai,31.9,0.0
2020-06-17,Chennai,31.7,0.5
2020-06-18,Chennai,32.0,0.3
2020-06-19,Chennai,31.9,0.3
2020-06-20,Chennai,31.5,0.4
2020-06-21,Chennai,31.0,0.4
2020-06-22,Chennai,30.4,7.1
2020-06-23,Chennai,29.2,8.1
2020-06-24,Chennai,28.9,2.5
2020-06-25,Chennai,28.4,1.3
2020-06-26,Chennai,28.6,3.3
2020-06-27,Chennai,29.8,2.1
2020-06-28,Chennai,29.5,2.8
2020-06-29,Chennai,29.0,5.7
2020-06-30,Chennai,28.4,10.3
2020-07-01,Chennai,29.0,7.1
2020-07-02,Chennai,28.8,4.9
2020-07-03,Chennai,28.8,1.8
2020-07-04,Chennai,28.5,1.7
2020-07-05,Chennai,29.0,0.0
2020-07-06,Chennai,29.4,1.4
2020-07-07,Chennai,29.7,2.6
2020-07-08,Chennai,28.6,5.8
2020-07-09,Chennai,28.1,17.0
2020-07-10,Chennai,28.2,22.2
2020-07-11,Chennai,27.8,5.4
2020-07-12,Chennai,29.2,5.7
2020-07-13,Chennai,28.4,5.8
2020-07-14,Chennai,28.9,0.8
2020-07-15,Chennai,28.8,4.0
2020-07-16,Chennai,28.3,0.8
2020-07-17,Chennai,29.0,1.1
2020-07-18,Chennai,28.8,0.0
2020-07-19,Chennai,28.3,3.9
2020-07-20,Chennai,28.4,6.6
2020-07-21,Chennai,28.9,0.5
2020-07-22,Chennai,28.8,0.7
2020-07-23,Chennai,28.7,11.9
2020-07-24,Chennai,28.2,9.7
2020-07-25,Chennai,28.4,2.3
2020-07-26,Chennai,28.3,0.3
2020-07-27,Chennai,29.0,5.5
2020-07-28,Chennai,28.7,13.2
2020-07-29,Chennai,27.3,25.1
2020-07-30,Chennai,28.5,8.9
2020-07-31,Chennai,28.6,5.2
2020-08-01,Chennai,28.7,0.6
2020-08-02,Chennai,29.0,8.2
2020-08-03,Chennai,28.0,1.5
2020-08-04,Chennai,28.7,0.7
2020-08-05,Chennai,27.6,3.5
2020-08-06,Chennai,29.3,0.0
2020-08-07,Chennai,29.9,1.3
2020-08-08,Chennai,30.0,0.8
2020-08-09,Chennai,28.0,5.4
2020-08-10,Chennai,28.0,9.9
2020-08-11,Chennai,29.1,4.7
2020-08-12,Chennai,28.4,0.5
2020-08-13,Chennai,29.1,0.1
2020-08-14,Chennai,28.6,0.3
2020-08-15,Chennai,28.7,0.0
2020-08-16,Chennai,28.3,1.4
2020-08-17,Chennai,28.1,2.8
2020-08-18,Chennai,28.9,3.3
2020-08-19,Chennai,29.3,0.0
2020-08-20,Chennai,29.0,0.0
2020-08-21,Chennai,29.2,0.9
2020-08-22,Chennai,28.9,6.3
2020-08-23,Chennai,28.5,7.1
2020-08-24,Chennai,27.7,9.7
2020-08-25,Chennai,28.2,3.3
2020-08-26,Chennai,28.5,3.7
2020-08-27,Chennai,28.7,1.5
2020-08-28,Chennai,28.7,2.3
2020-08-29,Chennai,28.7,2.0
2020-08-30,Chennai,28.6,6.8
2020-08-31,Chennai,28.5,7.2
2020-09-01,Chennai,27.9,12.4
2020-09-02,Chennai,27.7,17.0
2020-09-03,Chennai,27.8,0.3
2020-09-04,Chennai,27.7,3.2
2020-09-05,Chennai,28.1,0.9
2020-09-06,Chennai,28.3,4.3
2020-09-07,Chennai,28.0,1.9
2020-09-08,Chennai,28.8,5.3
2020-09-09,Chennai,28.1,5.3
2020-09-10,Chennai,28.0,2.2
2020-09-11,Chennai,28.5,1.1
2020-09-12,Chennai,26.8,7.0
2020-09-13,Chennai,26.1,24.6
2020-09-14,Chennai,26.9,4.4
2020-09-15,Chennai,28.1,3.8
2020-09-16,Chennai,28.2,4.6
2020-09-17,Chennai,28.7,1.5
2020-09-18,Chennai,28.3,11.3
2020-09-19,Chennai,26.3,13.9
2020-09-20,Chennai,27.3,0.9
2020-09-21,Chennai,27.6,0.0
2020-09-22,Chennai,28.8,0.1
2020-09-23,Chennai,28.6,0.2
2020-09-24,Chennai,29.2,0.0
2020-09-25,Chennai,28.6,5.3
2020-09-26,Chennai,28.1,2.4
2020-09-27,Chennai,27.9,2.4
2020-09-28,Chennai,28.3,1.6
2020-09-29,Chennai,27.6,24.1
2020-09-30,Chennai,27.1,3.6
2020-10-01,Chennai,28.0,11.3
2020-10-02,Chennai,29.1,0.5
2020-10-03,Chennai,29.6,0.1
2020-10-04,Chennai,29.4,0.3
2020-10-05,Chennai,29.4,0.0
2020-10-06,Chennai,29.2,0.4
2020-10-07,Chennai,29.4,0.5
2020-10-08,Chennai,28.8,2.6
2020-10-09,Chennai,28.4,5.4
2020-10-10,Chennai,27.0,28.5
2020-10-11,Chennai,26.7,21.6
2020-10-12,Chennai,27.5,1.5
2020-10-13,Chennai,28.4,1.7
2020-10-14,Chennai,29.2,0.2
2020-10-15,Chennai,28.8,0.0
2020-10-16,Chennai,28.7,3.8
2020-10-17,Chennai,27.4,24.8
2020-10-18,Chennai,26.8,12.1
2020-10-19,Chennai,27.5,6.1
2020-10-20,Chennai,26.4,26.2
2020-10-21,Chennai,26.6,10.4
2020-10-22,Chennai,27.7,18.6
2020-10-23,Chennai,27.4,22.5
2020-10-24,Chennai,28.0,2.1
2020-10-25,Chennai,27.8,0.0
2020-10-26,Chennai,27.4,0.0
2020-10-27,Chennai,26.7,1.9
2020-10-28,Chennai,26.2,9.4
2020-10-29,Chennai,25.0,16.0
2020-10-30,Chennai,26.9,0.3
2020-10-31,Chennai,26.9,0.0
2020-11-01,Chennai,27.0,0.0
2020-11-02,Chennai,27.4,0.2
2020-11-03,Chennai,27.5,0.5
2020-11-04,Chennai,26.9,9.2
2020-11-05,Chennai,27.3,7.5
2020-11-06,Chennai,27.0,5.0
2020-11-07,Chennai,26.8,5.7
2020-11-08,Chennai,27.8,1.0
2020-11-09,Chennai,27.1,0.0
2020-11-10,Chennai,26.5,0.1
2020-11-11,Chennai,25.6,6.4
2020-11-12,Chennai,25.8,19.5
2020-11-13,Chennai,26.8,8.4
2020-11-14,Chennai,27.4,2.0
2020-11-15,Chennai,26.0,25.4
2020-11-16,Chennai,25.2,53.5
2020-11-17,Chennai,26.3,10.2
2020-11-18,Chennai,26.5,3.5
2020-11-19,Chennai,27.2,1.1
2020-11-20,Chennai,26.3,0.1
2020-11-21,Chennai,25.1,0.0
2020-11-22,Chennai,24.7,0.0
2020-11-23,Chennai,26.5,1.7
2020-11-24,Chennai,25.0,20.0
2020-11-25,Chennai,25.1,97.3
2020-11-26,Chennai,26.1,11.4
2020-11-27,Chennai,25.0,2.1
2020-11-28,Chennai,25.3,3.0
2020-11-29,Chennai,25.6,4.1
2020-11-30,Chennai,26.3,2.0
2020-12-01,Chennai,26.4,0.0
2020-12-02,Chennai,25.6,10.1
2020-12-03,Chennai,24.8,57.0
2020-12-04,Chennai,24.8,46.5
2020-12-05,Chennai,25.1,18.9
2020-12-06,Chennai,25.4,21.5
2020-12-07,Chennai,25.2,29.7
2020-12-08,Chennai,25.9,13.6
2020-12-09,Chennai,25.7,5.9
2020-12-10,Chennai,25.1,0.0
2020-12-11,Chennai,24.7,0.1
2020-12-12,Chennai,24.9,0.0
2020-12-13,Chennai,24.4,0.0
2020-12-14,Chennai,25.3,0.0
2020-12-15,Chennai,25.8,1.2
2020-12-16,Chennai,26.2,4.4
2020-12-17,Chennai,26.3,1.1
2020-12-18,Chennai,26.1,1.0
2020-12-19,Chennai,26.2,0.2
2020-12-20,Chennai,25.9,0.0
2020-12-21,Chennai,25.4,0.0
2020-12-22,Chennai,24.8,0.0
2020-12-23,Chennai,24.5,0.0
2020-12-24,Chennai,24.0,0.0
2020-12-25,Chennai,24.6,0.0
2020-12-26,Chennai,25.2,0.0
2020-12-27,Chennai,25.3,0.0
2020-12-28,Chennai,25.1,0.0
2020-12-29,Chennai,25.9,0.3
2020-12-30,Chennai,24.8,43.3
2020-12-31,Chennai,25.9,0.9
2021-01-01,Chennai,25.5,0.1
2021-01-02,Chennai,24.5,15.7
2021-01-03,Chennai,25.2,3.5
2021-01-04,Chennai,25.1,4.5
2021-01-05,Chennai,24.7,17.6
2021-01-06,Chennai,25.0,16.1
2021-01-07,Chennai,25.1,3.4
2021-01-08,Chennai,25.4,4.2
2021-01-09,Chennai,25.6,2.0
2021-01-10,Chennai,25.8,0.9
2021-01-11,Chennai,25.7,3.0
2021-01-12,Chennai,25.9,0.9
2021-01-13,Chennai,25.6,0.7
2021-01-14,Chennai,25.4,1.6
2021-01-15,Chennai,25.2,0.0
2021-01-16,Chennai,24.6,0.0
2021-01-17,Chennai,24.4,0.0
2021-01-18,Chennai,25.3,0.0
2021-01-19,Chennai,25.3,0.0
2021-01-20,Chennai,25.4,0.0
2021-01-21,Chennai,25.6,0.2
2021-01-22,Chennai,25.6,1.1
2021-01-23,Chennai,25.0,0.4
2021-01-24,Chennai,24.8,0.3
2021-01-25,Chennai,24.8,0.8
2021-01-26,Chennai,24.2,0.0
2021-01-27,Chennai,24.7,0.0
2021-01-28,Chennai,25.7,0.8
2021-01-29,Chennai,26.1,0.7
2021-01-30,Chennai,25.9,0.0
2021-01-31,Chennai,25.8,0.0
2021-02-01,Chennai,25.9,0.0
